time,delta,operation
8.86,0,DISRUPTED
8.9,0,DISRUPTED
8.93,0,DISRUPTED
8.96,0,DISRUPTED
8.99,0,DISRUPTED
9.02,0,DISRUPTED
9.06,0,DISRUPTED
9.09,0,DISRUPTED
9.12,0,DISRUPTED
9.15,0,DISRUPTED
9.18,0,DISRUPTED
9.22,0,DISRUPTED
9.25,0,DISRUPTED
9.28,0,DISRUPTED
9.31,0,DISRUPTED
9.34,0,DISRUPTED
9.38,0,DISRUPTED
9.41,0,DISRUPTED
9.44,0,DISRUPTED
9.47,0,DISRUPTED
9.5,0,DISRUPTED
9.54,0,DISRUPTED
9.57,0,DISRUPTED
9.6,0,DISRUPTED
9.63,0,DISRUPTED
9.66,0,DISRUPTED
9.7,0,DISRUPTED
9.73,0,DISRUPTED
9.76,0,DISRUPTED
9.79,0,DISRUPTED
9.82,0,DISRUPTED
9.86,0,DISRUPTED
9.89,0,DISRUPTED
9.92,0,DISRUPTED
9.95,0,DISRUPTED
9.98,0,DISRUPTED
10.02,0,DISRUPTED
10.05,0,DISRUPTED
10.08,0,DISRUPTED
10.11,0,DISRUPTED
10.14,0,DISRUPTED
10.18,0,DISRUPTED
10.21,0,DISRUPTED
10.24,0,DISRUPTED
10.27,0,DISRUPTED
10.3,0,DISRUPTED
10.34,0,DISRUPTED
10.37,0,DISRUPTED
10.4,0,DISRUPTED
10.43,0,DISRUPTED
10.46,0,DISRUPTED
10.5,0,DISRUPTED
10.53,0,DISRUPTED
10.56,0,DISRUPTED
10.59,0,DISRUPTED
10.62,0,DISRUPTED
10.66,0,DISRUPTED
10.69,0,DISRUPTED
10.72,0,DISRUPTED
10.75,0,DISRUPTED
10.78,0,DISRUPTED
10.82,0,DISRUPTED
10.85,0,DISRUPTED
10.88,0,DISRUPTED
10.91,0,DISRUPTED
10.94,0,DISRUPTED
10.98,0,DISRUPTED
11.01,0,DISRUPTED
11.04,0,DISRUPTED
11.07,0,DISRUPTED
11.1,0,DISRUPTED
11.14,0,DISRUPTED
11.17,0,DISRUPTED
11.2,0,DISRUPTED
11.23,0,DISRUPTED
11.26,0,DISRUPTED
11.3,0,DISRUPTED
11.33,0,DISRUPTED
11.36,0,DISRUPTED
11.39,0,DISRUPTED
11.42,0,DISRUPTED
11.46,0,DISRUPTED
11.49,0,DISRUPTED
11.52,0,DISRUPTED
11.55,0,DISRUPTED
11.58,0,DISRUPTED
11.62,0,DISRUPTED
11.65,0,DISRUPTED
11.68,0,DISRUPTED
11.71,0,DISRUPTED
11.74,0,DISRUPTED
11.78,0,DISRUPTED
11.81,0,DISRUPTED
11.84,0,DISRUPTED
11.87,0,DISRUPTED
11.9,0,DISRUPTED
11.94,0,DISRUPTED
11.97,0,DISRUPTED
12.0,0,DISRUPTED
12.03,0,DISRUPTED
12.06,0,DISRUPTED
12.1,0,DISRUPTED
12.13,0,DISRUPTED
12.16,0,DISRUPTED
12.19,0,DISRUPTED
12.22,0,DISRUPTED
12.26,0,DISRUPTED
12.29,0,DISRUPTED
12.32,0,DISRUPTED
12.35,0,DISRUPTED
12.38,0,DISRUPTED
12.42,0,DISRUPTED
12.45,0,DISRUPTED
12.48,0,DISRUPTED
12.51,0,DISRUPTED
12.54,0,DISRUPTED
12.58,0,DISRUPTED
12.61,0,DISRUPTED
12.64,0,DISRUPTED
12.67,0,DISRUPTED
12.7,0,DISRUPTED
12.74,0,DISRUPTED
12.77,0,DISRUPTED
12.8,0,DISRUPTED
12.83,0,DISRUPTED
12.86,0,DISRUPTED
12.9,0,DISRUPTED
12.93,0,DISRUPTED
12.96,0,DISRUPTED
12.99,0,DISRUPTED
13.02,0,DISRUPTED
13.06,0,DISRUPTED
13.09,0,DISRUPTED
13.12,0,DISRUPTED
13.15,0,DISRUPTED
13.18,0,DISRUPTED
13.22,0,DISRUPTED
13.25,0,DISRUPTED
13.28,0,DISRUPTED
13.31,0,DISRUPTED
13.34,0,DISRUPTED
13.38,0,DISRUPTED
13.41,0,DISRUPTED
13.44,0,DISRUPTED
13.47,0,DISRUPTED
13.5,0,DISRUPTED
13.54,0,DISRUPTED
13.57,0,DISRUPTED
13.6,0,DISRUPTED
13.63,0,DISRUPTED
13.66,0,DISRUPTED
13.7,0,DISRUPTED
13.73,0,DISRUPTED
13.76,0,DISRUPTED
13.79,0,DISRUPTED
13.82,0,DISRUPTED
13.86,0,DISRUPTED
13.89,0,DISRUPTED
13.92,0,DISRUPTED
13.95,0,DISRUPTED
13.98,0,DISRUPTED
14.02,0,DISRUPTED
14.05,0,DISRUPTED
14.08,0,DISRUPTED
14.11,0,DISRUPTED
14.14,0,DISRUPTED
14.18,0,DISRUPTED
14.21,0,DISRUPTED
14.24,0,DISRUPTED
14.27,0,DISRUPTED
14.3,0,DISRUPTED
14.34,0,DISRUPTED
14.37,0,DISRUPTED
14.4,0,DISRUPTED
14.43,0,DISRUPTED
14.46,0,DISRUPTED
14.5,0,DISRUPTED
14.53,0,DISRUPTED
14.56,0,DISRUPTED
14.59,0,DISRUPTED
14.62,0,DISRUPTED
14.66,0,DISRUPTED
14.69,0,DISRUPTED
14.72,0,DISRUPTED
14.75,0,DISRUPTED
14.78,0,DISRUPTED
14.82,0,DISRUPTED
14.85,0,DISRUPTED
14.88,0,DISRUPTED
14.91,0,DISRUPTED
14.94,0,DISRUPTED
14.98,0,DISRUPTED
15.01,0,DISRUPTED
15.04,0,DISRUPTED
15.07,0,DISRUPTED
15.1,0,DISRUPTED
15.14,0,DISRUPTED
15.17,0,DISRUPTED
15.2,0,DISRUPTED
15.23,0,DISRUPTED
15.26,0,DISRUPTED
15.3,0,DISRUPTED
15.33,0,DISRUPTED
15.36,0,DISRUPTED
15.39,0,DISRUPTED
15.42,0,DISRUPTED
15.46,0,DISRUPTED
15.49,0,DISRUPTED
15.52,0,DISRUPTED
15.55,0,DISRUPTED
15.58,0,DISRUPTED
15.62,0,DISRUPTED
15.65,0,DISRUPTED
15.68,0,DISRUPTED
15.71,0,DISRUPTED
15.74,0,DISRUPTED
15.78,0,DISRUPTED
15.81,0,DISRUPTED
15.84,0,DISRUPTED
15.87,0,DISRUPTED
15.9,0,DISRUPTED
15.94,0,DISRUPTED
15.97,0,DISRUPTED
16.0,0,DISRUPTED
16.03,0,DISRUPTED
16.06,0,DISRUPTED
16.1,0,DISRUPTED
16.13,0,DISRUPTED
16.16,0,DISRUPTED
16.19,0,DISRUPTED
16.22,0,DISRUPTED
16.26,0,DISRUPTED
16.29,0,DISRUPTED
16.32,0,DISRUPTED
16.35,0,DISRUPTED
16.38,0,DISRUPTED
16.42,0,DISRUPTED
16.45,0,DISRUPTED
16.48,0,DISRUPTED
16.51,0,DISRUPTED
16.54,0,DISRUPTED
16.58,0,DISRUPTED
16.61,0,DISRUPTED
16.64,0,DISRUPTED
16.67,0,DISRUPTED
16.7,0,DISRUPTED
16.74,0,DISRUPTED
16.77,0,DISRUPTED
16.8,0,DISRUPTED
16.83,0,DISRUPTED
16.86,0,DISRUPTED
16.9,0,DISRUPTED
16.93,0,DISRUPTED
16.96,0,DISRUPTED
16.99,0,DISRUPTED
17.02,0,DISRUPTED
17.06,0,DISRUPTED
17.09,0,DISRUPTED
17.12,0,DISRUPTED
17.15,0,DISRUPTED
17.18,0,DISRUPTED
17.22,0,DISRUPTED
17.25,0,DISRUPTED
17.28,0,DISRUPTED
17.31,0,DISRUPTED
17.34,0,DISRUPTED
17.38,0,DISRUPTED
17.41,0,DISRUPTED
17.44,0,DISRUPTED
17.47,0,DISRUPTED
17.5,0,DISRUPTED
17.54,0,DISRUPTED
17.57,0,DISRUPTED
17.6,0,DISRUPTED
17.63,0,DISRUPTED
17.66,0,DISRUPTED
17.7,0,DISRUPTED
17.73,0,DISRUPTED
17.76,0,DISRUPTED
17.79,0,DISRUPTED
17.82,0,DISRUPTED
17.86,0,DISRUPTED
17.89,0,DISRUPTED
17.92,0,DISRUPTED
17.95,0,DISRUPTED
17.98,0,DISRUPTED
18.02,0,DISRUPTED
18.05,0,DISRUPTED
18.08,0,DISRUPTED
18.11,0,DISRUPTED
18.14,0,DISRUPTED
18.18,0,DISRUPTED
18.21,0,DISRUPTED
18.24,0,DISRUPTED
18.27,0,DISRUPTED
18.3,0,DISRUPTED
18.34,0,DISRUPTED
18.37,0,DISRUPTED
18.4,0,DISRUPTED
18.43,0,DISRUPTED
18.46,0,DISRUPTED
18.5,0,DISRUPTED
18.53,0,DISRUPTED
18.56,0,DISRUPTED
18.59,0,DISRUPTED
18.62,0,DISRUPTED
18.66,0,DISRUPTED
18.69,0,DISRUPTED
18.72,0,DISRUPTED
18.75,0,DISRUPTED
18.78,0,DISRUPTED
18.82,0,DISRUPTED
18.85,0,DISRUPTED
18.88,0,DISRUPTED
18.91,0,DISRUPTED
18.94,0,DISRUPTED
18.98,0,DISRUPTED
19.01,0,DISRUPTED
19.04,0,DISRUPTED
19.07,0,DISRUPTED
19.1,0,DISRUPTED
19.14,0,DISRUPTED
19.17,0,DISRUPTED
19.2,0,DISRUPTED
19.23,0,DISRUPTED
19.26,0,DISRUPTED
19.3,0,DISRUPTED
19.33,0,DISRUPTED
19.36,0,DISRUPTED
19.39,0,DISRUPTED
19.42,0,DISRUPTED
19.46,0,DISRUPTED
19.49,0,DISRUPTED
19.52,0,DISRUPTED
19.55,0,DISRUPTED
19.58,0,DISRUPTED
19.62,0,DISRUPTED
19.65,0,DISRUPTED
19.68,0,DISRUPTED
19.71,0,DISRUPTED
19.74,0,DISRUPTED
19.78,0,DISRUPTED
19.81,0,DISRUPTED
19.84,0,DISRUPTED
19.87,0,DISRUPTED
19.9,0,DISRUPTED
19.94,0,DISRUPTED
19.97,0,DISRUPTED
20.0,0,DISRUPTED
20.03,0,DISRUPTED
20.06,0,DISRUPTED
20.1,0,DISRUPTED
20.13,0,DISRUPTED
20.16,0,DISRUPTED
20.19,0,DISRUPTED
20.22,0,DISRUPTED
20.26,0,DISRUPTED
20.29,0,DISRUPTED
20.32,0,DISRUPTED
20.35,0,DISRUPTED
20.38,0,DISRUPTED
20.42,0,DISRUPTED
20.45,0,DISRUPTED
20.48,0,DISRUPTED
20.51,0,DISRUPTED
20.54,0,DISRUPTED
20.58,0,DISRUPTED
20.61,0,DISRUPTED
20.64,0,DISRUPTED
20.67,0,DISRUPTED
20.7,0,DISRUPTED
20.74,0,DISRUPTED
20.77,0,DISRUPTED
20.8,0,DISRUPTED
20.83,0,DISRUPTED
20.86,0,DISRUPTED
20.9,0,DISRUPTED
20.93,0,DISRUPTED
20.96,0,DISRUPTED
20.99,0,DISRUPTED
21.02,0,DISRUPTED
21.06,0,DISRUPTED
21.09,0,DISRUPTED
21.12,0,DISRUPTED
21.15,0,DISRUPTED
21.18,0,DISRUPTED
21.22,0,DISRUPTED
21.25,0,DISRUPTED
21.28,0,DISRUPTED
21.31,0,DISRUPTED
21.34,0,DISRUPTED
21.38,0,DISRUPTED
21.41,0,DISRUPTED
21.44,0,DISRUPTED
21.47,0,DISRUPTED
21.5,0,DISRUPTED
21.54,0,DISRUPTED
21.57,0,DISRUPTED
21.6,0,DISRUPTED
21.63,0,DISRUPTED
21.66,0,DISRUPTED
21.7,0,DISRUPTED
21.73,0,DISRUPTED
21.76,0,DISRUPTED
21.79,0,DISRUPTED
21.82,0,DISRUPTED
21.86,0,DISRUPTED
21.89,0,DISRUPTED
21.92,0,DISRUPTED
21.95,0,DISRUPTED
21.98,0,DISRUPTED
22.02,0,DISRUPTED
22.05,0,DISRUPTED
22.08,0,DISRUPTED
22.11,0,DISRUPTED
22.14,0,DISRUPTED
22.18,0,DISRUPTED
22.21,0,DISRUPTED
22.24,0,DISRUPTED
22.27,0,DISRUPTED
22.3,0,DISRUPTED
22.34,0,DISRUPTED
22.37,0,DISRUPTED
22.4,0,DISRUPTED
22.43,0,DISRUPTED
22.46,0,DISRUPTED
22.5,0,DISRUPTED
22.53,0,DISRUPTED
22.56,0,DISRUPTED
22.59,0,DISRUPTED
22.62,0,DISRUPTED
22.66,0,DISRUPTED
22.69,0,DISRUPTED
22.72,0,DISRUPTED
22.75,0,DISRUPTED
22.78,0,DISRUPTED
22.82,0,DISRUPTED
22.85,0,DISRUPTED
22.88,0,DISRUPTED
22.91,0,DISRUPTED
22.94,0,DISRUPTED
22.98,0,DISRUPTED
23.01,0,DISRUPTED
23.04,0,DISRUPTED
23.07,0,DISRUPTED
23.1,0,DISRUPTED
23.14,0,DISRUPTED
23.17,0,DISRUPTED
23.2,0,DISRUPTED
23.23,0,DISRUPTED
23.26,0,DISRUPTED
23.3,0,DISRUPTED
23.33,0,DISRUPTED
23.36,0,DISRUPTED
23.39,0,DISRUPTED
23.42,0,DISRUPTED
23.46,0,DISRUPTED
23.49,0,DISRUPTED
23.52,0,DISRUPTED
23.55,0,DISRUPTED
23.58,0,DISRUPTED
23.62,0,DISRUPTED
23.65,0,DISRUPTED
23.68,0,DISRUPTED
23.71,0,DISRUPTED
23.74,0,DISRUPTED
23.78,0,DISRUPTED
23.81,0,DISRUPTED
23.84,0,DISRUPTED
23.87,0,DISRUPTED
23.9,0,DISRUPTED
23.94,0,DISRUPTED
23.97,0,DISRUPTED
24.0,0,DISRUPTED
24.03,0,DISRUPTED
24.06,0,DISRUPTED
24.1,0,DISRUPTED
24.13,0,DISRUPTED
24.16,0,DISRUPTED
24.19,0,DISRUPTED
24.22,0,DISRUPTED
24.26,0,DISRUPTED
24.29,0,DISRUPTED
24.32,0,DISRUPTED
24.35,0,DISRUPTED
24.38,0,DISRUPTED
24.42,0,DISRUPTED
24.45,0,DISRUPTED
24.48,0,DISRUPTED
24.51,0,DISRUPTED
24.54,0,DISRUPTED
24.58,0,DISRUPTED
24.61,0,DISRUPTED
24.64,0,DISRUPTED
24.67,0,DISRUPTED
24.7,0,DISRUPTED
24.74,0,DISRUPTED
24.77,0,DISRUPTED
24.8,0,DISRUPTED
24.83,0,DISRUPTED
24.86,0,DISRUPTED
24.9,0,DISRUPTED
24.93,0,DISRUPTED
24.96,0,DISRUPTED
24.99,0,DISRUPTED
25.02,0,DISRUPTED
25.06,0,DISRUPTED
25.09,0,DISRUPTED
25.12,0,DISRUPTED
25.15,0,DISRUPTED
25.18,0,DISRUPTED
25.22,0,DISRUPTED
25.25,0,DISRUPTED
25.28,0,DISRUPTED
25.31,0,DISRUPTED
25.34,0,DISRUPTED
25.38,0,DISRUPTED
25.41,0,DISRUPTED
25.44,0,DISRUPTED
25.47,0,DISRUPTED
25.5,0,DISRUPTED
25.54,0,DISRUPTED
25.57,0,DISRUPTED
25.6,0,DISRUPTED
25.63,0,DISRUPTED
25.66,0,DISRUPTED
25.7,0,DISRUPTED
25.73,0,DISRUPTED
25.76,0,DISRUPTED
25.79,0,DISRUPTED
25.82,0,DISRUPTED
25.86,0,DISRUPTED
25.89,0,DISRUPTED
25.92,0,DISRUPTED
25.95,0,DISRUPTED
25.98,0,DISRUPTED
26.02,0,DISRUPTED
26.05,0,DISRUPTED
26.08,0,DISRUPTED
26.11,0,DISRUPTED
26.14,0,DISRUPTED
26.18,0,DISRUPTED
26.21,0,DISRUPTED
26.24,0,DISRUPTED
26.27,0,DISRUPTED
26.3,0,DISRUPTED
26.34,0,DISRUPTED
26.37,0,DISRUPTED
26.4,0,DISRUPTED
26.43,0,DISRUPTED
26.46,0,DISRUPTED
26.5,0,DISRUPTED
26.53,0,DISRUPTED
26.56,0,DISRUPTED
26.59,0,DISRUPTED
26.62,0,DISRUPTED
26.66,0,DISRUPTED
26.69,0,DISRUPTED
26.72,0,DISRUPTED
26.75,0,DISRUPTED
26.78,0,DISRUPTED
26.82,0,DISRUPTED
26.85,0,DISRUPTED
26.88,0,DISRUPTED
26.91,0,DISRUPTED
26.94,0,DISRUPTED
26.98,0,DISRUPTED
27.01,0,DISRUPTED
27.04,0,DISRUPTED
27.07,0,DISRUPTED
27.1,0,DISRUPTED
27.14,0,DISRUPTED
27.17,0,DISRUPTED
27.2,0,DISRUPTED
27.23,0,DISRUPTED
27.26,0,DISRUPTED
27.3,0,DISRUPTED
27.33,0,DISRUPTED
27.36,0,DISRUPTED
27.39,0,DISRUPTED
27.42,0,DISRUPTED
27.46,0,DISRUPTED
27.49,0,DISRUPTED
27.52,0,DISRUPTED
27.55,0,DISRUPTED
27.58,0,DISRUPTED
27.62,0,DISRUPTED
27.65,0,DISRUPTED
27.68,0,DISRUPTED
27.71,0,DISRUPTED
27.74,0,DISRUPTED
27.78,0,DISRUPTED
27.81,0,DISRUPTED
27.84,0,DISRUPTED
27.87,0,DISRUPTED
27.9,0,DISRUPTED
27.94,0,DISRUPTED
27.97,0,DISRUPTED
28.0,0,DISRUPTED
28.03,0,DISRUPTED
28.06,0,DISRUPTED
28.1,0,DISRUPTED
28.13,0,DISRUPTED
28.16,0,DISRUPTED
28.19,0,DISRUPTED
28.22,0,DISRUPTED
28.26,0,DISRUPTED
28.29,0,DISRUPTED
28.32,0,DISRUPTED
28.35,0,DISRUPTED
28.38,0,DISRUPTED
28.42,0,DISRUPTED
28.45,0,DISRUPTED
28.48,0,DISRUPTED
28.51,0,DISRUPTED
28.54,0,DISRUPTED
28.58,0,DISRUPTED
28.61,0,DISRUPTED
28.64,0,DISRUPTED
28.67,0,DISRUPTED
28.7,0,DISRUPTED
28.74,0,DISRUPTED
28.77,0,DISRUPTED
28.8,0,DISRUPTED
28.83,0,DISRUPTED
28.86,0,DISRUPTED
28.9,0,DISRUPTED
28.93,0,DISRUPTED
28.96,0,DISRUPTED
28.99,0,DISRUPTED
29.02,0,DISRUPTED
29.06,0,DISRUPTED
29.09,0,DISRUPTED
29.12,0,DISRUPTED
29.15,0,DISRUPTED
29.18,0,DISRUPTED
29.22,0,DISRUPTED
29.25,0,DISRUPTED
29.28,0,DISRUPTED
29.31,0,DISRUPTED
29.34,0,DISRUPTED
29.38,0,DISRUPTED
29.41,0,DISRUPTED
29.44,0,DISRUPTED
29.47,0,DISRUPTED
29.5,0,DISRUPTED
29.54,0,DISRUPTED
29.57,0,DISRUPTED
29.6,0,DISRUPTED
29.63,0,DISRUPTED
29.66,0,DISRUPTED
29.7,0,DISRUPTED
29.73,0,DISRUPTED
29.76,0,DISRUPTED
29.79,0,DISRUPTED
29.82,0,DISRUPTED
29.86,0,DISRUPTED
29.89,0,DISRUPTED
29.92,0,DISRUPTED
29.95,0,DISRUPTED
29.98,0,DISRUPTED
30.02,0,DISRUPTED
30.05,0,DISRUPTED
30.08,0,DISRUPTED
30.11,0,DISRUPTED
30.14,0,DISRUPTED
30.18,0,DISRUPTED
30.21,0,DISRUPTED
30.24,0,DISRUPTED
30.27,0,DISRUPTED
30.3,0,DISRUPTED
30.34,0,DISRUPTED
30.37,0,DISRUPTED
30.4,0,DISRUPTED
30.43,0,DISRUPTED
30.46,0,DISRUPTED
30.5,0,DISRUPTED
30.53,0,DISRUPTED
30.56,0,DISRUPTED
30.59,0,DISRUPTED
30.62,0,DISRUPTED
30.66,0,DISRUPTED
30.69,0,DISRUPTED
30.72,0,DISRUPTED
30.75,0,DISRUPTED
30.78,0,DISRUPTED
30.82,0,DISRUPTED
30.85,0,DISRUPTED
30.88,0,DISRUPTED
30.91,0,DISRUPTED
30.94,0,DISRUPTED
30.98,0,DISRUPTED
31.01,0,DISRUPTED
31.04,0,DISRUPTED
31.07,0,DISRUPTED
31.1,0,DISRUPTED
31.14,0,DISRUPTED
31.17,0,DISRUPTED
31.2,0,DISRUPTED
31.23,0,DISRUPTED
31.26,0,DISRUPTED
31.3,0,DISRUPTED
31.33,0,DISRUPTED
31.36,0,DISRUPTED
31.39,0,DISRUPTED
31.42,0,DISRUPTED
31.46,0,DISRUPTED
31.49,0,DISRUPTED
31.52,0,DISRUPTED
31.55,0,DISRUPTED
31.58,0,DISRUPTED
31.62,0,DISRUPTED
31.65,0,DISRUPTED
31.68,0,DISRUPTED
31.71,0,DISRUPTED
31.74,0,DISRUPTED
31.78,0,DISRUPTED
31.81,0,DISRUPTED
31.84,0,DISRUPTED
31.87,0,DISRUPTED
31.9,0,DISRUPTED
31.94,0,DISRUPTED
31.97,0,DISRUPTED
32.0,0,DISRUPTED
32.03,0,DISRUPTED
32.06,0,DISRUPTED
32.1,0,DISRUPTED
32.13,0,DISRUPTED
32.16,0,DISRUPTED
32.19,0,DISRUPTED
32.22,0,DISRUPTED
32.26,0,DISRUPTED
32.29,0,DISRUPTED
32.32,0,DISRUPTED
32.35,0,DISRUPTED
32.38,0,DISRUPTED
32.42,0,DISRUPTED
32.45,0,DISRUPTED
32.48,0,DISRUPTED
32.51,0,DISRUPTED
32.54,0,DISRUPTED
32.58,0,DISRUPTED
32.61,0,DISRUPTED
32.64,0,DISRUPTED
32.67,0,DISRUPTED
32.7,0,DISRUPTED
32.74,0,DISRUPTED
32.77,0,DISRUPTED
32.8,0,DISRUPTED
32.83,0,DISRUPTED
32.86,0,DISRUPTED
32.9,0,DISRUPTED
32.93,0,DISRUPTED
32.96,0,DISRUPTED
32.99,0,DISRUPTED
33.02,0,DISRUPTED
33.06,0,DISRUPTED
33.09,0,DISRUPTED
33.12,0,DISRUPTED
33.15,0,DISRUPTED
33.18,0,DISRUPTED
33.22,0,DISRUPTED
33.25,0,DISRUPTED
33.28,0,DISRUPTED
33.31,0,DISRUPTED
33.34,0,DISRUPTED
33.38,0,DISRUPTED
33.41,0,DISRUPTED
33.44,0,DISRUPTED
33.47,0,DISRUPTED
33.5,0,DISRUPTED
33.54,0,DISRUPTED
33.57,0,DISRUPTED
33.6,0,DISRUPTED
33.63,0,DISRUPTED
33.66,0,DISRUPTED
33.7,0,DISRUPTED
33.73,0,DISRUPTED
